serial_number,date,ai_result,wav_data
ITRI0002001,2024-08-08,73.00000,2024-08-08T090714
ITRI0002001,2024-08-08,74.00000,2024-08-08T090710
ITRI0002001,2024-08-08,75.00000,2024-08-08T090706
ITRI0002001,2024-08-08,64.00000,2024-08-08T090434
KST0000002,2024-08-08,61.00000,2024-08-08T001926
ITRI0001002,2024-08-07,66.00000,2024-08-07T150103
ITRI0001002,2024-08-07,64.00000,2024-08-07T150055
ITRI0003003,2024-08-07,67.00000,2024-08-07T144744
ITRI0002002,2024-08-07,60.00000,2024-08-07T134637
ITRI0002002,2024-08-07,69.00000,2024-08-07T134305
ITRI0003003,2024-08-06,71.00000,2024-08-06T151519
ITRI0003003,2024-08-06,67.00000,2024-08-06T151511
ITRI0003003,2024-08-06,68.00000,2024-08-06T151506
ITRI0003003,2024-08-06,76.00000,2024-08-06T151439
ITRI0003003,2024-08-06,75.00000,2024-08-06T151433
ITRI0003003,2024-08-06,68.00000,2024-08-06T151406
ITRI0003003,2024-08-06,68.00000,2024-08-06T151401
ITRI0003003,2024-08-06,69.00000,2024-08-06T151356
ITRI0000005,2024-08-06,80.00000,2024-08-06T143201
ITRI0000005,2024-08-06,80.00000,2024-08-06T143201
ITRI0000005,2024-08-06,75.00000,2024-08-06T143152
ITRI0000005,2024-08-06,75.00000,2024-08-06T143152
ITRI0000005,2024-08-06,76.00000,2024-08-06T143025
ITRI0000005,2024-08-06,76.00000,2024-08-06T143025
ITRI0000005,2024-08-06,83.00000,2024-08-06T143011
ITRI0000005,2024-08-06,83.00000,2024-08-06T143011
ITRI0000005,2024-08-06,75.00000,2024-08-06T111939
ITRI0000005,2024-08-06,75.00000,2024-08-06T111939
ITRI0000005,2024-08-06,77.00000,2024-08-06T111935
ITRI0000005,2024-08-06,77.00000,2024-08-06T111935
ITRI0000005,2024-08-06,74.00000,2024-08-06T111826
ITRI0000005,2024-08-06,74.00000,2024-08-06T111826
ITRI0000005,2024-08-06,62.00000,2024-08-06T111804
ITRI0000005,2024-08-06,62.00000,2024-08-06T111804
ITRI0000005,2024-08-06,77.00000,2024-08-06T111733
ITRI0000005,2024-08-06,77.00000,2024-08-06T111733
ITRI0000005,2024-08-06,77.00000,2024-08-06T111728
ITRI0000005,2024-08-06,77.00000,2024-08-06T111728
ITRI0000005,2024-08-06,75.00000,2024-08-06T111723
ITRI0000005,2024-08-06,75.00000,2024-08-06T111723
ITRI0001001,2024-08-05,70.00000,2024-08-05T161358
ITRI0001001,2024-08-05,70.00000,2024-08-05T161353
ITRI0001001,2024-08-05,70.00000,2024-08-05T161345
ITRI0003003,2024-08-05,83.00000,2024-08-05T111631
ITRI0003003,2024-08-05,81.00000,2024-08-05T111623
ITRI0003003,2024-08-05,60.00000,2024-08-05T111537
ITRI0003003,2024-08-05,63.00000,2024-08-05T111532
ITRI0003003,2024-08-05,80.00000,2024-08-05T111451
ITRI0003003,2024-08-05,77.00000,2024-08-05T111441
ITRI0003003,2024-08-05,81.00000,2024-08-05T111407
ITRI0003003,2024-08-05,79.00000,2024-08-05T111402
ITRI0003003,2024-08-05,77.00000,2024-08-05T111354
ITRI0003003,2024-08-05,85.00000,2024-08-05T110722
ITRI0001001,2024-08-05,83.00000,2024-08-05T105847
ITRI0001001,2024-08-05,83.00000,2024-08-05T105840
ITRI0001001,2024-08-05,83.00000,2024-08-05T105833
ITRI0001001,2024-08-05,61.00000,2024-08-05T104643
ITRI0001001,2024-08-05,61.00000,2024-08-05T104628
ITRI0001001,2024-08-05,61.00000,2024-08-05T104231
ITRI0001001,2024-08-05,63.00000,2024-08-05T104218
ITRI0001001,2024-08-05,63.00000,2024-08-05T103915
ITRI0001001,2024-08-05,63.00000,2024-08-05T103910
ITRI0001001,2024-08-05,73.00000,2024-08-05T102625
ITRI0001001,2024-08-05,70.00000,2024-08-05T102549
ITRI0001001,2024-08-05,87.00000,2024-08-05T102528
ITRI0003003,2024-08-05,81.00000,2024-08-05T101911
ITRI0002002,2024-08-05,65.00000,2024-08-05T091137
ITRI0002002,2024-08-05,63.00000,2024-08-05T091134
ITRI0002002,2024-08-05,63.00000,2024-08-05T091129
ITRI0002002,2024-08-05,72.00000,2024-08-05T091124
ITRI0002002,2024-08-05,60.00000,2024-08-05T090904
ITRI0002002,2024-08-05,60.00000,2024-08-05T090858
ITRI0002002,2024-08-05,75.00000,2024-08-05T090851
ITRI0002002,2024-08-05,68.00000,2024-08-05T090845
ITRI0001002,2024-08-02,86.00000,2024-08-02T150957
ITRI0001002,2024-08-02,85.00000,2024-08-02T150923
ITRI0001002,2024-08-02,76.00000,2024-08-02T150918
ITRI0001002,2024-08-02,79.00000,2024-08-02T150912
ITRI0001002,2024-08-02,67.00000,2024-08-02T150857
ITRI0001002,2024-08-02,65.00000,2024-08-02T150852
ITRI0001002,2024-08-02,72.00000,2024-08-02T150748
ITRI0001002,2024-08-02,67.00000,2024-08-02T150744
ITRI0001002,2024-08-02,71.00000,2024-08-02T150741
ITRI0001002,2024-08-02,70.00000,2024-08-02T150737
ITRI0001002,2024-08-02,67.00000,2024-08-02T145501
ITRI0001002,2024-08-02,66.00000,2024-08-02T145457
ITRI0001002,2024-08-02,67.00000,2024-08-02T145446
ITRI0001002,2024-08-02,61.00000,2024-08-02T145019
ITRI0001002,2024-08-02,85.00000,2024-08-02T143635
ITRI0001002,2024-08-02,84.00000,2024-08-02T143631
ITRI0001002,2024-08-02,84.00000,2024-08-02T143627
ITRI0001002,2024-08-02,84.00000,2024-08-02T143624
ITRI0001002,2024-08-02,87.00000,2024-08-02T143608
ITRI0001002,2024-08-02,84.00000,2024-08-02T143604
ITRI0001002,2024-08-02,86.00000,2024-08-02T143542
ITRI0001001,2024-08-02,69.00000,2024-08-02T142938
ITRI0001001,2024-08-02,66.00000,2024-08-02T142853
ITRI0003003,2024-08-02,78.00000,2024-08-02T114328
ITRI0003003,2024-08-02,77.00000,2024-08-02T114323
ITRI0003003,2024-08-02,60.00000,2024-08-02T114247
ITRI0003003,2024-08-02,72.00000,2024-08-02T114216
ITRI0003003,2024-08-02,70.00000,2024-08-02T114210
ITRI0003003,2024-08-02,63.00000,2024-08-02T114204
ITRI0003003,2024-08-02,60.00000,2024-08-02T114159
ITRI0003003,2024-08-02,64.00000,2024-08-02T114154
ITRI0003003,2024-08-02,66.00000,2024-08-02T114149
ITRI0003003,2024-08-02,63.00000,2024-08-02T114141
ITRI0003003,2024-08-02,69.00000,2024-08-02T114116
ITRI0003003,2024-08-02,69.00000,2024-08-02T114111
ITRI0003003,2024-08-02,67.00000,2024-08-02T114106
ITRI0003003,2024-08-02,69.00000,2024-08-02T114101
ITRI0001002,2024-08-02,73.00000,2024-08-02T110747
ITRI0003003,2024-08-02,63.00000,2024-08-02T113848
ITRI0001002,2024-08-02,78.00000,2024-08-02T110743
ITRI0003003,2024-08-02,64.00000,2024-08-02T113843
ITRI0001002,2024-08-02,79.00000,2024-08-02T110739
ITRI0003003,2024-08-02,60.00000,2024-08-02T113838
ITRI0001002,2024-08-02,73.00000,2024-08-02T110640
ITRI0003003,2024-08-02,60.00000,2024-08-02T113834
ITRI0001002,2024-08-02,68.00000,2024-08-02T110637
ITRI0003003,2024-08-02,60.00000,2024-08-02T113829
ITRI0001002,2024-08-02,66.00000,2024-08-02T110633
ITRI0003003,2024-08-02,60.00000,2024-08-02T113824
ITRI0001002,2024-08-02,67.00000,2024-08-02T110318
ITRI0003003,2024-08-02,71.00000,2024-08-02T113801
ITRI0001002,2024-08-02,74.00000,2024-08-02T110313
ITRI0001001,2024-08-02,72.00000,2024-08-02T101352
ITRI0001002,2024-08-02,71.00000,2024-08-02T110310
ITRI0003003,2024-08-02,76.00000,2024-08-02T113751
ITRI0001001,2024-08-02,72.00000,2024-08-02T101348
ITRI0001002,2024-08-02,65.00000,2024-08-02T110108
ITRI0003003,2024-08-02,75.00000,2024-08-02T113747
ITRI0001001,2024-08-02,77.00000,2024-08-02T101343
ITRI0001002,2024-08-02,62.00000,2024-08-02T110105
ITRI0003003,2024-08-02,79.00000,2024-08-02T113742
ITRI0001001,2024-08-02,73.00000,2024-08-02T101338
ITRI0003003,2024-08-02,76.00000,2024-08-02T113737
ITRI0001002,2024-08-02,62.00000,2024-08-02T110058
ITRI0003003,2024-08-02,77.00000,2024-08-02T113732
ITRI0001001,2024-08-02,61.00000,2024-08-02T101314
ITRI0003003,2024-08-02,75.00000,2024-08-02T113727
ITRI0001001,2024-08-02,61.00000,2024-08-02T101310
ITRI0003003,2024-08-02,69.00000,2024-08-02T113722
ITRI0001002,2024-08-02,65.00000,2024-08-02T105929
ITRI0003003,2024-08-02,69.00000,2024-08-02T113717
ITRI0001001,2024-08-02,60.00000,2024-08-02T101300
ITRI0003003,2024-08-02,67.00000,2024-08-02T113713
ITRI0003003,2024-08-02,69.00000,2024-08-02T113708
ITRI0003003,2024-08-02,71.00000,2024-08-02T113701
ITRI0003003,2024-08-02,60.00000,2024-08-02T113645
ITRI0003003,2024-08-02,67.00000,2024-08-02T113640
ITRI0003003,2024-08-02,63.00000,2024-08-02T113635
ITRI0003003,2024-08-02,65.00000,2024-08-02T113630
ITRI0003003,2024-08-02,65.00000,2024-08-02T113625
ITRI0003003,2024-08-02,62.00000,2024-08-02T113616
ITRI0001001,2024-08-02,63.00000,2024-08-02T092924
ITRI0003003,2024-08-02,62.00000,2024-08-02T113611
ITRI0001001,2024-08-02,64.00000,2024-08-02T092905
ITRI0001001,2024-08-02,63.00000,2024-08-02T092830
ITRI0003003,2024-08-02,63.00000,2024-08-02T104146
ITRI0003003,2024-08-02,61.00000,2024-08-02T104141
ITRI0001002,2024-08-02,62.00000,2024-08-02T103535
ITRI0003003,2024-08-02,69.00000,2024-08-02T101824
ITRI0003003,2024-08-02,69.00000,2024-08-02T101820
ITRI0003003,2024-08-02,71.00000,2024-08-02T101815
ITRI0003003,2024-08-02,69.00000,2024-08-02T101750
ITRI0003003,2024-08-02,67.00000,2024-08-02T101745
ITRI0003003,2024-08-02,68.00000,2024-08-02T101738
ITRI0003003,2024-08-02,61.00000,2024-08-02T101623
ITRI0001002,2024-08-02,64.00000,2024-08-02T094722
ITRI0001002,2024-08-02,67.00000,2024-08-02T094719
ITRI0001002,2024-08-02,65.00000,2024-08-02T094711
ITRI0001002,2024-08-02,61.00000,2024-08-02T094040
ITRI0001002,2024-08-02,68.00000,2024-08-02T093422
ITRI0001002,2024-08-02,65.00000,2024-08-02T093243
ITRI0001002,2024-08-02,67.00000,2024-08-02T093239
ITRI0001002,2024-08-02,65.00000,2024-08-02T093235
ITRI0001002,2024-08-02,63.00000,2024-08-02T093127
ITRI0001002,2024-08-01,82.00000,2024-08-01T142509
ITRI0001002,2024-08-01,84.00000,2024-08-01T142505
ITRI0001002,2024-08-01,72.00000,2024-08-01T142413
ITRI0001002,2024-08-01,68.00000,2024-08-01T142407
ITRI0001002,2024-08-01,62.00000,2024-08-01T135547
ITRI0001002,2024-08-01,65.00000,2024-08-01T135539
ITRI0003003,2024-08-01,68.00000,2024-08-01T114227
ITRI0003003,2024-08-01,60.00000,2024-08-01T101523
ITRI0005002,2024-08-01,69.00000,2024-08-01T092714
ITRI0005002,2024-08-01,73.00000,2024-08-01T092708
ITRI0003002,2024-07-31,71.00000,2024-07-31T145446
ITRI0003002,2024-07-31,67.00000,2024-07-31T145434
ITRI0003002,2024-07-31,76.00000,2024-07-31T145404
ITRI0003002,2024-07-31,71.00000,2024-07-31T145400
ITRI0003002,2024-07-31,67.00000,2024-07-31T145327
ITRI0003002,2024-07-31,66.00000,2024-07-31T145323
ITRI0003002,2024-07-31,65.00000,2024-07-31T145318
ITRI0003002,2024-07-31,65.00000,2024-07-31T145243
ITRI0003002,2024-07-31,61.00000,2024-07-31T145238
ITRI0003002,2024-07-31,61.00000,2024-07-31T145234
ITRI0003002,2024-07-31,77.00000,2024-07-31T145226
ITRI0003002,2024-07-31,76.00000,2024-07-31T145219
ITRI0000005,2024-07-31,73.00000,2024-07-31T110809
ITRI0000005,2024-07-31,73.00000,2024-07-31T110809
ITRI0000005,2024-07-31,71.00000,2024-07-31T110805
ITRI0000005,2024-07-31,71.00000,2024-07-31T110805
ITRI0003003,2024-07-30,63.00000,2024-07-30T210641
ITRI0003003,2024-07-30,60.00000,2024-07-30T210636
ITRI0003003,2024-07-30,61.00000,2024-07-30T210632
ITRI0003003,2024-07-30,68.00000,2024-07-30T210441
ITRI0003003,2024-07-30,65.00000,2024-07-30T210436
ITRI0003003,2024-07-30,66.00000,2024-07-30T210431
ITRI0003003,2024-07-30,61.00000,2024-07-30T210344
ITRI0001001,2024-07-30,78.00000,2024-07-30T135601
ITRI0001001,2024-07-30,76.00000,2024-07-30T135554
ITRI0004003,2024-07-30,67.00000,2024-07-30T134325
ITRI0004003,2024-07-30,71.00000,2024-07-30T134321
ITRI0004003,2024-07-30,65.00000,2024-07-30T134313
ITRI0004003,2024-07-30,67.00000,2024-07-30T134247
ITRI0004003,2024-07-30,67.00000,2024-07-30T134243
ITRI0004003,2024-07-30,67.00000,2024-07-30T134217
ITRI0004003,2024-07-30,70.00000,2024-07-30T134213
ITRI0004003,2024-07-30,65.00000,2024-07-30T134203
ITRI0004003,2024-07-30,62.00000,2024-07-30T134159
ITRI0004003,2024-07-30,64.00000,2024-07-30T134139
ITRI0001001,2024-07-30,60.00000,2024-07-30T133732
ITRI0001001,2024-07-30,74.00000,2024-07-30T133659
ITRI0001001,2024-07-30,73.00000,2024-07-30T133652
ITRI0001001,2024-07-29,71.00000,2024-07-29T154938
ITRI0001001,2024-07-29,82.00000,2024-07-29T154909
ITRI0001001,2024-07-29,60.00000,2024-07-29T154840
ITRI0001001,2024-07-29,70.00000,2024-07-29T151942
ITRI0001001,2024-07-29,68.00000,2024-07-29T151933
ITRI0003003,2024-07-23,64.00000,2024-07-23T120256
ITRI0003003,2024-07-23,72.00000,2024-07-23T120228
ITRI0003003,2024-07-23,75.00000,2024-07-23T120223
ITRI0003003,2024-07-23,73.00000,2024-07-23T120159
ITRI0003003,2024-07-23,76.00000,2024-07-23T120152
ITRI0003003,2024-07-23,75.00000,2024-07-23T120119
ITRI0003003,2024-07-23,76.00000,2024-07-23T120115
ITRI0003003,2024-07-23,80.00000,2024-07-23T120046
ITRI0003003,2024-07-23,82.00000,2024-07-23T120041
ITRI0003003,2024-07-23,80.00000,2024-07-23T120037
ITRI0003003,2024-07-23,86.00000,2024-07-23T120009
ITRI0003003,2024-07-23,84.00000,2024-07-23T120004
ITRI0003003,2024-07-23,66.00000,2024-07-23T115930
ITRI0003003,2024-07-23,67.00000,2024-07-23T115839
ITRI0002001,2024-07-23,64.00000,2024-07-23T103548
ITRI0002001,2024-07-23,60.00000,2024-07-23T102437
ITRI0003003,2024-07-22,72.00000,2024-07-22T155658
ITRI0003003,2024-07-22,69.00000,2024-07-22T155653
ITRI0003003,2024-07-22,63.00000,2024-07-22T155546
ITRI0003003,2024-07-22,80.00000,2024-07-22T155519
ITRI0003003,2024-07-22,80.00000,2024-07-22T155514
ITRI0003003,2024-07-22,61.00000,2024-07-22T155459
ITRI0003003,2024-07-22,75.00000,2024-07-22T155402
ITRI0003003,2024-07-22,75.00000,2024-07-22T155357
ITRI0003003,2024-07-22,74.00000,2024-07-22T155352
ITRI0003003,2024-07-22,76.00000,2024-07-22T154813
ITRI0003003,2024-07-22,75.00000,2024-07-22T154809
ITRI0003003,2024-07-22,74.00000,2024-07-22T154803
ITRI0003003,2024-07-22,80.00000,2024-07-22T154618
ITRI0003003,2024-07-22,79.00000,2024-07-22T154611
ITRI0003003,2024-07-22,61.00000,2024-07-22T151039
ITRI0003003,2024-07-22,61.00000,2024-07-22T151003
ITRI0003003,2024-07-22,60.00000,2024-07-22T145659
ITRI0003003,2024-07-22,63.00000,2024-07-22T145645
ITRI0003005,2024-07-19,74.00000,2024-07-19T175256
ITRI0003005,2024-07-19,65.00000,2024-07-19T175250
ITRI0003005,2024-07-19,80.00000,2024-07-19T175213
ITRI0003005,2024-07-19,71.00000,2024-07-19T175208
ITRI0003005,2024-07-19,78.00000,2024-07-19T175135
ITRI0003005,2024-07-19,72.00000,2024-07-19T175130
ITRI0003005,2024-07-19,65.00000,2024-07-19T174758
ITRI0003005,2024-07-19,68.00000,2024-07-19T170724
ITRI0003005,2024-07-19,68.00000,2024-07-19T170655
ITRI0003005,2024-07-19,64.00000,2024-07-19T170122
ITRI0000005,2024-07-19,67.00000,2024-07-19T150535
ITRI0000005,2024-07-19,67.00000,2024-07-19T150535
ITRI0000005,2024-07-19,66.00000,2024-07-19T150530
ITRI0000005,2024-07-19,66.00000,2024-07-19T150530
ITRI0000005,2024-07-19,67.00000,2024-07-19T150412
ITRI0000005,2024-07-19,67.00000,2024-07-19T150412
ITRI0000005,2024-07-19,61.00000,2024-07-19T150303
ITRI0000005,2024-07-19,61.00000,2024-07-19T150303
ITRI0000005,2024-07-19,60.00000,2024-07-19T150258
ITRI0000005,2024-07-19,60.00000,2024-07-19T150258
ITRI0000005,2024-07-19,63.00000,2024-07-19T150228
ITRI0000005,2024-07-19,63.00000,2024-07-19T150228
ITRI0003003,2024-07-19,60.00000,2024-07-19T130204
ITRI0003003,2024-07-19,64.00000,2024-07-19T130159
ITRI0003003,2024-07-19,64.00000,2024-07-19T125749
ITRI0000005,2024-07-19,69.00000,2024-07-19T112203
ITRI0000005,2024-07-19,69.00000,2024-07-19T112203
ITRI0000005,2024-07-19,68.00000,2024-07-19T112157
ITRI0000005,2024-07-19,68.00000,2024-07-19T112157
ITRI0000005,2024-07-18,80.00000,2024-07-18T140148
ITRI0000005,2024-07-18,80.00000,2024-07-18T140148
ITRI0000005,2024-07-18,79.00000,2024-07-18T140119
ITRI0000005,2024-07-18,79.00000,2024-07-18T140119
ITRI0000005,2024-07-18,80.00000,2024-07-18T140055
ITRI0000005,2024-07-18,80.00000,2024-07-18T140055
ITRI0000005,2024-07-18,82.00000,2024-07-18T140050
ITRI0000005,2024-07-18,82.00000,2024-07-18T140050
ITRI0000005,2024-07-18,79.00000,2024-07-18T135954
ITRI0000005,2024-07-18,79.00000,2024-07-18T135954
ITRI0000005,2024-07-18,70.00000,2024-07-18T135925
ITRI0000005,2024-07-18,70.00000,2024-07-18T135925
ITRI0000005,2024-07-18,68.00000,2024-07-18T135858
ITRI0000005,2024-07-18,68.00000,2024-07-18T135858
ITRI0000005,2024-07-18,77.00000,2024-07-18T135808
ITRI0000005,2024-07-18,77.00000,2024-07-18T135808
ITRI0000005,2024-07-18,81.00000,2024-07-18T135743
ITRI0000005,2024-07-18,81.00000,2024-07-18T135743
ITRI0000005,2024-07-18,82.00000,2024-07-18T135738
ITRI0000005,2024-07-18,82.00000,2024-07-18T135738
ITRI0000005,2024-07-18,84.00000,2024-07-18T135700
ITRI0000005,2024-07-18,84.00000,2024-07-18T135700
ITRI0000005,2024-07-18,84.00000,2024-07-18T135654
ITRI0000005,2024-07-18,84.00000,2024-07-18T135654
ITRI0001001,2024-07-18,70.00000,2024-07-18T111911
ITRI0002001,2024-07-18,75.00000,2024-07-18T101156
ITRI0003003,2024-07-17,64.00000,2024-07-17T102059
ITRI0003003,2024-07-17,68.00000,2024-07-17T102027
ITRI0003003,2024-07-17,60.00000,2024-07-17T102022
ITRI0003003,2024-07-17,76.00000,2024-07-17T101659
ITRI0003003,2024-07-17,66.00000,2024-07-17T101630
ITRI0003003,2024-07-17,65.00000,2024-07-17T101500
ITRI0005001,2024-07-17,62.00000,2024-07-17T092156
ITRI0005001,2024-07-17,62.00000,2024-07-17T092043
ITRI0001001,2024-07-16,60.00000,2024-07-16T155943
ITRI0003003,2024-07-16,77.00000,2024-07-16T133917
ITRI0003003,2024-07-16,64.00000,2024-07-16T133743
ITRI0001001,2024-07-15,64.00000,2024-07-15T153429
ITRI0001001,2024-07-15,64.00000,2024-07-15T153414
ITRI0003003,2024-07-15,84.00000,2024-07-15T145103
ITRI0003003,2024-07-15,77.00000,2024-07-15T144955
ITRI0003003,2024-07-15,66.00000,2024-07-15T143903
ITRI0003003,2024-07-15,71.00000,2024-07-15T143858
ITRI0001001,2024-07-15,80.00000,2024-07-15T143556
ITRI0001001,2024-07-15,73.00000,2024-07-15T142954
ITRI0001001,2024-07-15,70.00000,2024-07-15T142949
ITRI0001001,2024-07-15,84.00000,2024-07-15T142923
ITRI0001002,2024-07-15,79.00000,2024-07-15T093045
ITRI0001002,2024-07-15,78.00000,2024-07-15T093042
ITRI0001002,2024-07-15,75.00000,2024-07-15T092958
ITRI0001002,2024-07-15,82.00000,2024-07-15T092953
ITRI0001002,2024-07-15,82.00000,2024-07-15T092949
ITRI0001002,2024-07-15,82.00000,2024-07-15T092945
ITRI0002001,2024-07-15,63.00000,2024-07-15T090758
ITRI0002001,2024-07-15,69.00000,2024-07-15T090706
ITRI0005001,2024-07-12,62.00000,2024-07-12T155722
ITRI0001001,2024-07-12,82.00000,2024-07-12T101339
ITRI0005002,2024-07-11,60.00000,2024-07-11T112502
ITRI0003003,2024-07-11,68.00000,2024-07-11T104715
ITRI0003003,2024-07-11,66.00000,2024-07-11T104610
ITRI0003003,2024-07-10,65.00000,2024-07-10T150958
ITRI0003003,2024-07-10,64.00000,2024-07-10T150953
ITRI0003003,2024-07-10,60.00000,2024-07-10T150948
ITRI0003003,2024-07-10,60.00000,2024-07-10T150920
ITRI0003003,2024-07-10,60.00000,2024-07-10T150916
ITRI0004003,2024-07-09,76.00000,2024-07-09T120608
ITRI0004003,2024-07-09,76.00000,2024-07-09T120604
ITRI0004003,2024-07-09,65.00000,2024-07-09T120534
ITRI0004003,2024-07-09,62.00000,2024-07-09T104858
ITRI0004003,2024-07-09,62.00000,2024-07-09T104854
ITRI0004003,2024-07-09,60.00000,2024-07-09T104752
ITRI0004003,2024-07-09,63.00000,2024-07-09T104749
ITRI0004003,2024-07-09,60.00000,2024-07-09T104611
ITRI0004003,2024-07-09,60.00000,2024-07-09T104604
ITRI0004003,2024-07-09,62.00000,2024-07-09T104558
ITRI0011003,2024-07-09,80.00000,2024-07-09T090449
ITRI0011003,2024-07-09,81.00000,2024-07-09T090446
ITRI0011003,2024-07-09,75.00000,2024-07-09T090442
ITRI0011003,2024-07-09,72.00000,2024-07-09T090404
ITRI0011003,2024-07-09,74.00000,2024-07-09T090400
ITRI0011003,2024-07-09,72.00000,2024-07-09T090343
ITRI0011003,2024-07-09,61.00000,2024-07-09T090304
ITRI0011003,2024-07-09,69.00000,2024-07-09T090137
ITRI0011003,2024-07-09,63.00000,2024-07-09T090133
ITRI0011003,2024-07-09,61.00000,2024-07-09T090128
ITRI0001001,2024-07-08,76.00000,2024-07-08T150929
ITRI0001001,2024-07-08,75.00000,2024-07-08T150924
ITRI0001001,2024-07-08,68.00000,2024-07-08T150914
ITRI0001001,2024-07-08,78.00000,2024-07-08T150530
ITRI0001001,2024-07-08,77.00000,2024-07-08T150525
ITRI0001001,2024-07-08,77.00000,2024-07-08T150513
ITRI0001001,2024-07-08,83.00000,2024-07-08T145910
ITRI0001001,2024-07-08,82.00000,2024-07-08T145837
ITRI0001001,2024-07-08,81.00000,2024-07-08T145802
ITRI0001001,2024-07-08,70.00000,2024-07-08T145733
ITRI0001001,2024-07-08,74.00000,2024-07-08T145728
ITRI0001001,2024-07-08,74.00000,2024-07-08T145712
ITRI0001001,2024-07-08,80.00000,2024-07-08T145635
ITRI0001001,2024-07-08,81.00000,2024-07-08T145629
ITRI0001001,2024-07-08,79.00000,2024-07-08T105348
ITRI0001001,2024-07-08,79.00000,2024-07-08T105203
ITRI0001001,2024-07-08,82.00000,2024-07-08T105135
ITRI0001001,2024-07-08,82.00000,2024-07-08T105034
ITRI0001001,2024-07-08,72.00000,2024-07-08T105006
ITRI0001001,2024-07-08,73.00000,2024-07-08T102429
ITRI0002001,2024-07-08,72.00000,2024-07-08T090619
ITRI0003004,2024-07-05,69.00000,2024-07-05T112822
ITRI0003004,2024-07-05,70.00000,2024-07-05T112601
ITRI0003004,2024-07-05,70.00000,2024-07-05T112546
ITRI0003004,2024-07-05,65.00000,2024-07-05T112339
ITRI0003004,2024-07-05,68.00000,2024-07-05T112124
ITRI0003004,2024-07-05,69.00000,2024-07-05T112117
ITRI0003002,2024-07-05,73.00000,2024-07-05T111848
ITRI0003002,2024-07-05,69.00000,2024-07-05T111844
ITRI0003002,2024-07-05,72.00000,2024-07-05T111839
ITRI0003002,2024-07-05,63.00000,2024-07-05T111809
ITRI0003002,2024-07-05,80.00000,2024-07-05T111800
ITRI0003002,2024-07-05,82.00000,2024-07-05T111734
ITRI0003002,2024-07-05,83.00000,2024-07-05T111730
ITRI0003002,2024-07-05,75.00000,2024-07-05T111704
ITRI0003002,2024-07-05,69.00000,2024-07-05T111700
ITRI0003002,2024-07-05,71.00000,2024-07-05T111656
ITRI0003002,2024-07-05,77.00000,2024-07-05T111627
ITRI0003002,2024-07-05,77.00000,2024-07-05T111623
ITRI0003002,2024-07-05,69.00000,2024-07-05T111553
ITRI0003002,2024-07-05,63.00000,2024-07-05T111549
ITRI0003002,2024-07-05,61.00000,2024-07-05T111545
ITRI0003002,2024-07-05,61.00000,2024-07-05T111541
ITRI0003003,2024-07-05,73.00000,2024-07-05T022903
ITRI0003003,2024-07-05,72.00000,2024-07-05T022858
ITRI0003003,2024-07-05,75.00000,2024-07-05T022853
ITRI0003003,2024-07-05,69.00000,2024-07-05T022823
ITRI0003003,2024-07-05,60.00000,2024-07-05T022814
ITRI0003003,2024-07-04,67.00000,2024-07-04T122521
ITRI0003003,2024-07-04,61.00000,2024-07-04T122513
ITRI0003003,2024-07-04,63.00000,2024-07-04T122349
ITRI0000005,2024-07-04,67.00000,2024-07-04T100338
ITRI0000005,2024-07-04,67.00000,2024-07-04T100338
ITRI0000005,2024-07-04,65.00000,2024-07-04T100333
ITRI0000005,2024-07-04,65.00000,2024-07-04T100333
ITRI0000005,2024-07-04,72.00000,2024-07-04T100306
